node,seg,start,offset,process,wait,down,idle,workId,agvId
Equipment #53,85,636.800,636.800,0,0,0,0.100,30,
Equipment #53,86,636.900,636.900,0,0,0,28.200,,
Equipment #53,87,665.100,665.100,5.000,0,0,0,31,
Equipment #53,88,670.100,670.100,0,0.100,0,0,31,
Equipment #53,89,670.200,670.200,0,0,3.000,0,31,
Equipment #53,90,673.200,673.200,0,0,0,0.100,31,
Equipment #53,91,673.300,673.300,4.000,0,0,0,32,
Equipment #53,92,677.300,677.300,0,0.100,0,0,32,
Equipment #53,93,677.400,677.400,0,0,2.000,0,32,
Equipment #53,94,679.400,679.400,0,0,0,0.100,32,
Equipment #53,95,679.500,679.500,0,0,0,28.200,,
Equipment #53,96,707.700,707.700,5.000,0,0,0,33,
Equipment #53,97,712.700,712.700,0,0.100,0,0,33,
Equipment #53,98,712.800,712.800,0,0,3.000,0,33,
Equipment #53,99,715.800,715.800,0,0,0,0.100,33,
Equipment #53,100,715.900,715.900,4.000,0,0,0,34,
Equipment #53,101,719.900,719.900,0,0.100,0,0,34,
Equipment #53,102,720.000,720.000,0,0,2.000,0,34,
Equipment #53,103,722.000,722.000,0,0,0,0.100,34,
Equipment #53,104,722.100,722.100,0,0,0,28.200,,
Equipment #53,105,750.300,750.300,5.000,0,0,0,35,
Equipment #53,106,755.300,755.300,0,0.100,0,0,35,
Equipment #53,107,755.400,755.400,0,0,3.000,0,35,
Equipment #53,108,758.400,758.400,0,0,0,0.100,35,
Equipment #53,109,758.500,758.500,4.000,0,0,0,36,
Equipment #53,110,762.500,762.500,0,0.100,0,0,36,
Equipment #53,111,762.600,762.600,0,0,2.000,0,36,
Equipment #53,112,764.600,764.600,0,0,0,0.100,36,
Equipment #53,113,764.700,764.700,0,0,0,28.200,,
Equipment #53,114,792.900,792.900,5.000,0,0,0,37,
Equipment #53,115,797.900,797.900,0,0.100,0,0,37,
Equipment #53,116,798.000,798.000,0,0,3.000,0,37,
Equipment #53,117,801.000,801.000,0,0,0,0.100,37,
Equipment #53,118,801.100,801.100,4.000,0,0,0,38,
Equipment #53,119,805.100,805.100,0,0.100,0,0,38,
Equipment #53,120,805.200,805.200,0,0,2.000,0,38,
Equipment #53,121,807.200,807.200,0,0,0,0.100,38,
Equipment #53,122,807.300,807.300,0,0,0,28.200,,
Equipment #53,123,835.500,835.500,5.000,0,0,0,39,
Equipment #53,124,840.500,840.500,0,0.100,0,0,39,
Equipment #53,125,840.600,840.600,0,0,3.000,0,39,
Equipment #53,126,843.600,843.600,0,0,0,0.100,39,
Equipment #53,127,843.700,843.700,4.000,0,0,0,40,
Equipment #53,128,847.700,847.700,0,0.100,0,0,40,
Equipment #53,129,847.800,847.800,0,0,2.000,0,40,
Sink #55,1,249.800,249.800,0,0,0,0,11,
Sink #55,2,251.400,251.400,0,0,0,0,12,
Sink #55,3,286.800,286.800,0,0,0,0,13,
Sink #55,4,294.000,294.000,0,0,0,0,14,
Sink #55,5,329.400,329.400,0,0,0,0,15,
Sink #55,6,336.600,336.600,0,0,0,0,16,
Sink #55,7,372.000,372.000,0,0,0,0,17,
Sink #55,8,379.200,379.200,0,0,0,0,18,
Sink #55,9,414.600,414.600,0,0,0,0,19,
Sink #55,10,421.800,421.800,0,0,0,0,20,
Sink #55,11,457.200,457.200,0,0,0,0,21,
Sink #55,12,464.400,464.400,0,0,0,0,22,
Sink #55,13,499.800,499.800,0,0,0,0,23,
Sink #55,14,507.000,507.000,0,0,0,0,24,
Sink #55,15,542.400,542.400,0,0,0,0,25,
Sink #55,16,549.600,549.600,0,0,0,0,26,
Sink #55,17,585.000,585.000,0,0,0,0,27,
Sink #55,18,592.200,592.200,0,0,0,0,28,
Sink #55,19,627.600,627.600,0,0,0,0,29,
Sink #55,20,634.800,634.800,0,0,0,0,30,
Sink #55,21,670.200,670.200,0,0,0,0,31,
Sink #55,22,677.400,677.400,0,0,0,0,32,
Sink #55,23,712.800,712.800,0,0,0,0,33,
Sink #55,24,720.000,720.000,0,0,0,0,34,
Sink #55,25,755.400,755.400,0,0,0,0,35,
Sink #55,26,762.600,762.600,0,0,0,0,36,
Sink #55,27,798.000,798.000,0,0,0,0,37,
Sink #55,28,805.200,805.200,0,0,0,0,38,
Sink #55,29,840.600,840.600,0,0,0,0,39,
Sink #55,30,847.800,847.800,0,0,0,0,40,
AGV Route #56,1,249.800,249.800,0,0,0,17.100,,
AGV Route #56,2,266.900,266.900,3.000,0,0,0,,AGV-2
AGV Route #56,3,269.900,269.900,0,0.100,0,0,,AGV-2
AGV Route #56,4,270.000,270.000,0,0,0.500,0,,AGV-2
AGV Route #56,5,270.500,270.500,0,0,0,23.400,,
AGV Route #56,6,293.900,293.900,3.000,0,0,0,,AGV-2
AGV Route #56,7,296.900,296.900,0,0.100,0,0,,AGV-2
AGV Route #56,8,297.000,297.000,0,0,0.500,0,,AGV-2
AGV Route #56,9,297.500,297.500,0,0,0,23.400,,
AGV Route #56,10,320.900,320.900,3.000,0,0,0,,AGV-2
AGV Route #56,11,323.900,323.900,0,0.100,0,0,,AGV-2
AGV Route #56,12,324.000,324.000,0,0,0.500,0,,AGV-2
AGV Route #56,13,324.500,324.500,0,0,0,23.400,,
AGV Route #56,14,347.900,347.900,3.000,0,0,0,,AGV-2
AGV Route #56,15,350.900,350.900,0,0.100,0,0,,AGV-2
AGV Route #56,16,351.000,351.000,0,0,0.500,0,,AGV-2
AGV Route #56,17,351.500,351.500,0,0,0,23.400,,
AGV Route #56,18,374.900,374.900,3.000,0,0,0,,AGV-2
AGV Route #56,19,377.900,377.900,0,0.100,0,0,,AGV-2
AGV Route #56,20,378.000,378.000,0,0,0.500,0,,AGV-2
AGV Route #56,21,378.500,378.500,0,0,0,23.400,,
AGV Route #56,22,401.900,401.900,3.000,0,0,0,,AGV-2
AGV Route #56,23,404.900,404.900,0,0.100,0,0,,AGV-2
AGV Route #56,24,405.000,405.000,0,0,0.500,0,,AGV-2
AGV Route #56,25,405.500,405.500,0,0,0,23.400,,
AGV Route #56,26,428.900,428.900,3.000,0,0,0,,AGV-2
AGV Route #56,27,431.900,431.900,0,0.100,0,0,,AGV-2
AGV Route #56,28,432.000,432.000,0,0,0.500,0,,AGV-2
AGV Route #56,29,432.500,432.500,0,0,0,23.400,,
AGV Route #56,30,455.900,455.900,3.000,0,0,0,,AGV-2
AGV Route #56,31,458.900,458.900,0,0.100,0,0,,AGV-2
AGV Route #56,32,459.000,459.000,0,0,0.500,0,,AGV-2
AGV Route #56,33,459.500,459.500,0,0,0,23.400,,
AGV Route #56,34,482.900,482.900,3.000,0,0,0,,AGV-2
AGV Route #56,35,485.900,485.900,0,0.100,0,0,,AGV-2
AGV Route #56,36,486.000,486.000,0,0,0.500,0,,AGV-2
AGV Route #56,37,486.500,486.500,0,0,0,23.400,,
AGV Route #56,38,509.900,509.900,3.000,0,0,0,,AGV-2
AGV Route #56,39,512.900,512.900,0,0.100,0,0,,AGV-2
AGV Route #56,40,513.000,513.000,0,0,0.500,0,,AGV-2
AGV Route #56,41,513.500,513.500,0,0,0,23.400,,
AGV Route #56,42,536.900,536.900,3.000,0,0,0,,AGV-2
AGV Route #56,43,539.900,539.900,0,0.100,0,0,,AGV-2
AGV Route #56,44,540.000,540.000,0,0,0.500,0,,AGV-2
AGV Route #56,45,540.500,540.500,0,0,0,23.400,,
AGV Route #56,46,563.900,563.900,3.000,0,0,0,,AGV-2
AGV Route #56,47,566.900,566.900,0,0.100,0,0,,AGV-2
AGV Route #56,48,567.000,567.000,0,0,0.500,0,,AGV-2
AGV Route #56,49,567.500,567.500,0,0,0,23.400,,
AGV Route #56,50,590.900,590.900,3.000,0,0,0,,AGV-2
AGV Route #56,51,593.900,593.900,0,0.100,0,0,,AGV-2
AGV Route #56,52,594.000,594.000,0,0,0.500,0,,AGV-2
AGV Route #56,53,594.500,594.500,0,0,0,23.400,,
AGV Route #56,54,617.900,617.900,3.000,0,0,0,,AGV-2
AGV Route #56,55,620.900,620.900,0,0.100,0,0,,AGV-2
AGV Route #56,56,621.000,621.000,0,0,0.500,0,,AGV-2
AGV Route #56,57,621.500,621.500,0,0,0,23.400,,
AGV Route #56,58,644.900,644.900,3.000,0,0,0,,AGV-2
AGV Route #56,59,647.900,647.900,0,0.100,0,0,,AGV-2
AGV Route #56,60,648.000,648.000,0,0,0.500,0,,AGV-2
AGV Route #56,61,648.500,648.500,0,0,0,23.400,,
AGV Route #56,62,671.900,671.900,3.000,0,0,0,,AGV-2
AGV Route #56,63,674.900,674.900,0,0.100,0,0,,AGV-2
AGV Route #56,64,675.000,675.000,0,0,0.500,0,,AGV-2
AGV Route #56,65,675.500,675.500,0,0,0,23.400,,
AGV Route #56,66,698.900,698.900,3.000,0,0,0,,AGV-2
AGV Route #56,67,701.900,701.900,0,0.100,0,0,,AGV-2
AGV Route #56,68,702.000,702.000,0,0,0.500,0,,AGV-2
AGV Route #56,69,702.500,702.500,0,0,0,23.400,,
AGV Route #56,70,725.900,725.900,3.000,0,0,0,,AGV-2
AGV Route #56,71,728.900,728.900,0,0.100,0,0,,AGV-2
AGV Route #56,72,729.000,729.000,0,0,0.500,0,,AGV-2
AGV Route #56,73,729.500,729.500,0,0,0,23.400,,
AGV Route #56,74,752.900,752.900,3.000,0,0,0,,AGV-2
AGV Route #56,75,755.900,755.900,0,0.100,0,0,,AGV-2
AGV Route #56,76,756.000,756.000,0,0,0.500,0,,AGV-2
AGV Route #56,77,756.500,756.500,0,0,0,23.400,,
AGV Route #56,78,779.900,779.900,3.000,0,0,0,,AGV-2
AGV Route #56,79,782.900,782.900,0,0.100,0,0,,AGV-2
AGV Route #56,80,783.000,783.000,0,0,0.500,0,,AGV-2
AGV Route #56,81,783.500,783.500,0,0,0,23.400,,
AGV Route #56,82,806.900,806.900,3.000,0,0,0,,AGV-2
AGV Route #56,83,809.900,809.900,0,0.100,0,0,,AGV-2
AGV Route #56,84,810.000,810.000,0,0,0.500,0,,AGV-2
AGV Route #56,85,810.500,810.500,0,0,0,23.400,,
AGV Route #56,86,833.900,833.900,3.000,0,0,0,,AGV-2
AGV Route #56,87,836.900,836.900,0,0.100,0,0,,AGV-2
AGV Route #56,88,837.000,837.000,0,0,0.500,0,,AGV-2
AGV Route #56,89,837.500,837.500,0,0,0,12.300,,
AGV Route #57,1,249.800,249.800,0,0,0,5.700,,
AGV Route #57,2,255.500,255.500,3.000,0,0,0,,AGV-2
AGV Route #57,3,258.500,258.500,0,0.100,0,0,,AGV-2
AGV Route #57,4,258.600,258.600,0,0,0.500,0,,AGV-2
AGV Route #57,5,259.100,259.100,0,0,0,23.400,,
AGV Route #57,6,282.500,282.500,3.000,0,0,0,,AGV-2
AGV Route #57,7,285.500,285.500,0,0.100,0,0,,AGV-2
AGV Route #57,8,285.600,285.600,0,0,0.500,0,,AGV-2
AGV Route #57,9,286.100,286.100,0,0,0,23.400,,
AGV Route #57,10,309.500,309.500,3.000,0,0,0,,AGV-2
AGV Route #57,11,312.500,312.500,0,0.100,0,0,,AGV-2
AGV Route #57,12,312.600,312.600,0,0,0.500,0,,AGV-2
AGV Route #57,13,313.100,313.100,0,0,0,23.400,,
AGV Route #57,14,336.500,336.500,3.000,0,0,0,,AGV-2
AGV Route #57,15,339.500,339.500,0,0.100,0,0,,AGV-2
AGV Route #57,16,339.600,339.600,0,0,0.500,0,,AGV-2
AGV Route #57,17,340.100,340.100,0,0,0,23.400,,
AGV Route #57,18,363.500,363.500,3.000,0,0,0,,AGV-2
AGV Route #57,19,366.500,366.500,0,0.100,0,0,,AGV-2
AGV Route #57,20,366.600,366.600,0,0,0.500,0,,AGV-2
AGV Route #57,21,367.100,367.100,0,0,0,23.400,,
AGV Route #57,22,390.500,390.500,3.000,0,0,0,,AGV-2
AGV Route #57,23,393.500,393.500,0,0.100,0,0,,AGV-2
AGV Route #57,24,393.600,393.600,0,0,0.500,0,,AGV-2
AGV Route #57,25,394.100,394.100,0,0,0,23.400,,
AGV Route #57,26,417.500,417.500,3.000,0,0,0,,AGV-2
AGV Route #57,27,420.500,420.500,0,0.100,0,0,,AGV-2
AGV Route #57,28,420.600,420.600,0,0,0.500,0,,AGV-2
AGV Route #57,29,421.100,421.100,0,0,0,23.400,,
AGV Route #57,30,444.500,444.500,3.000,0,0,0,,AGV-2
AGV Route #57,31,447.500,447.500,0,0.100,0,0,,AGV-2
AGV Route #57,32,447.600,447.600,0,0,0.500,0,,AGV-2
AGV Route #57,33,448.100,448.100,0,0,0,23.400,,
AGV Route #57,34,471.500,471.500,3.000,0,0,0,,AGV-2
AGV Route #57,35,474.500,474.500,0,0.100,0,0,,AGV-2
AGV Route #57,36,474.600,474.600,0,0,0.500,0,,AGV-2
AGV Route #57,37,475.100,475.100,0,0,0,23.400,,
AGV Route #57,38,498.500,498.500,3.000,0,0,0,,AGV-2
AGV Route #57,39,501.500,501.500,0,0.100,0,0,,AGV-2
AGV Route #57,40,501.600,501.600,0,0,0.500,0,,AGV-2
AGV Route #57,41,502.100,502.100,0,0,0,23.400,,
AGV Route #57,42,525.500,525.500,3.000,0,0,0,,AGV-2
AGV Route #57,43,528.500,528.500,0,0.100,0,0,,AGV-2
AGV Route #57,44,528.600,528.600,0,0,0.500,0,,AGV-2
AGV Route #57,45,529.100,529.100,0,0,0,23.400,,
AGV Route #57,46,552.500,552.500,3.000,0,0,0,,AGV-2
AGV Route #57,47,555.500,555.500,0,0.100,0,0,,AGV-2
AGV Route #57,48,555.600,555.600,0,0,0.500,0,,AGV-2
AGV Route #57,49,556.100,556.100,0,0,0,23.400,,
AGV Route #57,50,579.500,579.500,3.000,0,0,0,,AGV-2
AGV Route #57,51,582.500,582.500,0,0.100,0,0,,AGV-2
AGV Route #57,52,582.600,582.600,0,0,0.500,0,,AGV-2
AGV Route #57,53,583.100,583.100,0,0,0,23.400,,
AGV Route #57,54,606.500,606.500,3.000,0,0,0,,AGV-2
AGV Route #57,55,609.500,609.500,0,0.100,0,0,,AGV-2
AGV Route #57,56,609.600,609.600,0,0,0.500,0,,AGV-2
AGV Route #57,57,610.100,610.100,0,0,0,23.400,,
AGV Route #57,58,633.500,633.500,3.000,0,0,0,,AGV-2
AGV Route #57,59,636.500,636.500,0,0.100,0,0,,AGV-2
AGV Route #57,60,636.600,636.600,0,0,0.500,0,,AGV-2
AGV Route #57,61,637.100,637.100,0,0,0,23.400,,
AGV Route #57,62,660.500,660.500,3.000,0,0,0,,AGV-2
AGV Route #57,63,663.500,663.500,0,0.100,0,0,,AGV-2
AGV Route #57,64,663.600,663.600,0,0,0.500,0,,AGV-2
AGV Route #57,65,664.100,664.100,0,0,0,23.400,,
AGV Route #57,66,687.500,687.500,3.000,0,0,0,,AGV-2
AGV Route #57,67,690.500,690.500,0,0.100,0,0,,AGV-2
AGV Route #57,68,690.600,690.600,0,0,0.500,0,,AGV-2
AGV Route #57,69,691.100,691.100,0,0,0,23.400,,
AGV Route #57,70,714.500,714.500,3.000,0,0,0,,AGV-2
AGV Route #57,71,717.500,717.500,0,0.100,0,0,,AGV-2
AGV Route #57,72,717.600,717.600,0,0,0.500,0,,AGV-2
AGV Route #57,73,718.100,718.100,0,0,0,23.400,,
AGV Route #57,74,741.500,741.500,3.000,0,0,0,,AGV-2
AGV Route #57,75,744.500,744.500,0,0.100,0,0,,AGV-2
AGV Route #57,76,744.600,744.600,0,0,0.500,0,,AGV-2
AGV Route #57,77,745.100,745.100,0,0,0,23.400,,
AGV Route #57,78,768.500,768.500,3.000,0,0,0,,AGV-2
AGV Route #57,79,771.500,771.500,0,0.100,0,0,,AGV-2
AGV Route #57,80,771.600,771.600,0,0,0.500,0,,AGV-2
AGV Route #57,81,772.100,772.100,0,0,0,23.400,,
AGV Route #57,82,795.500,795.500,3.000,0,0,0,,AGV-2
AGV Route #57,83,798.500,798.500,0,0.100,0,0,,AGV-2
AGV Route #57,84,798.600,798.600,0,0,0.500,0,,AGV-2
AGV Route #57,85,799.100,799.100,0,0,0,23.400,,
AGV Route #57,86,822.500,822.500,3.000,0,0,0,,AGV-2
AGV Route #57,87,825.500,825.500,0,0.100,0,0,,AGV-2
AGV Route #57,88,825.600,825.600,0,0,0.500,0,,AGV-2
AGV Route #57,89,826.100,826.100,0,0,0,23.400,,
AGV Route #57,90,849.500,849.500,0.300,0,0,0,,AGV-2
AGV Route #59,1,249.800,249.800,0,0,0,8.800,,
AGV Route #59,2,258.600,258.600,3.000,0,0,0,,AGV-2
AGV Route #59,3,261.600,261.600,0,0.100,0,0,,AGV-2
AGV Route #59,4,261.700,261.700,0,0,5.000,0,10,AGV-2
AGV Route #59,5,266.700,266.700,0,0.100,0,0,,AGV-2
AGV Route #59,6,266.800,266.800,0,0,5.000,0,,AGV-2
AGV Route #59,7,271.800,271.800,0,0,0,13.800,,
AGV Route #59,8,285.600,285.600,3.000,0,0,0,,AGV-2
AGV Route #59,9,288.600,288.600,0,0.100,0,0,,AGV-2
AGV Route #59,10,288.700,288.700,0,0,5.000,0,11,AGV-2
AGV Route #59,11,293.700,293.700,0,0.100,0,0,,AGV-2
AGV Route #59,12,293.800,293.800,0,0,5.000,0,,AGV-2
AGV Route #59,13,298.800,298.800,0,0,0,13.800,,
AGV Route #59,14,312.600,312.600,3.000,0,0,0,,AGV-2
AGV Route #59,15,315.600,315.600,0,0.100,0,0,,AGV-2
AGV Route #59,16,315.700,315.700,0,0,5.000,0,12,AGV-2
AGV Route #59,17,320.700,320.700,0,0.100,0,0,,AGV-2
AGV Route #59,18,320.800,320.800,0,0,5.000,0,,AGV-2
AGV Route #59,19,325.800,325.800,0,0,0,13.800,,
AGV Route #59,20,339.600,339.600,3.000,0,0,0,,AGV-2
AGV Route #59,21,342.600,342.600,0,0.100,0,0,,AGV-2
AGV Route #59,22,342.700,342.700,0,0,5.000,0,13,AGV-2
AGV Route #59,23,347.700,347.700,0,0.100,0,0,,AGV-2
AGV Route #59,24,347.800,347.800,0,0,5.000,0,,AGV-2
AGV Route #59,25,352.800,352.800,0,0,0,13.800,,
AGV Route #59,26,366.600,366.600,3.000,0,0,0,,AGV-2
AGV Route #59,27,369.600,369.600,0,0.100,0,0,,AGV-2
AGV Route #59,28,369.700,369.700,0,0,5.000,0,14,AGV-2
AGV Route #59,29,374.700,374.700,0,0.100,0,0,,AGV-2
AGV Route #59,30,374.800,374.800,0,0,5.000,0,,AGV-2
AGV Route #59,31,379.800,379.800,0,0,0,13.800,,
AGV Route #59,32,393.600,393.600,3.000,0,0,0,,AGV-2
AGV Route #59,33,396.600,396.600,0,0.100,0,0,,AGV-2
AGV Route #59,34,396.700,396.700,0,0,5.000,0,15,AGV-2
AGV Route #59,35,401.700,401.700,0,0.100,0,0,,AGV-2
AGV Route #59,36,401.800,401.800,0,0,5.000,0,,AGV-2
AGV Route #59,37,406.800,406.800,0,0,0,13.800,,
AGV Route #59,38,420.600,420.600,3.000,0,0,0,,AGV-2
AGV Route #59,39,423.600,423.600,0,0.100,0,0,,AGV-2
AGV Route #59,40,423.700,423.700,0,0,5.000,0,16,AGV-2
AGV Route #59,41,428.700,428.700,0,0.100,0,0,,AGV-2
AGV Route #59,42,428.800,428.800,0,0,5.000,0,,AGV-2
AGV Route #59,43,433.800,433.800,0,0,0,13.800,,
AGV Route #59,44,447.600,447.600,3.000,0,0,0,,AGV-2
AGV Route #59,45,450.600,450.600,0,0.100,0,0,,AGV-2
AGV Route #59,46,450.700,450.700,0,0,5.000,0,17,AGV-2
AGV Route #59,47,455.700,455.700,0,0.100,0,0,,AGV-2
AGV Route #59,48,455.800,455.800,0,0,5.000,0,,AGV-2
AGV Route #59,49,460.800,460.800,0,0,0,13.800,,
AGV Route #59,50,474.600,474.600,3.000,0,0,0,,AGV-2
AGV Route #59,51,477.600,477.600,0,0.100,0,0,,AGV-2
AGV Route #59,52,477.700,477.700,0,0,5.000,0,18,AGV-2
AGV Route #59,53,482.700,482.700,0,0.100,0,0,,AGV-2
AGV Route #59,54,482.800,482.800,0,0,5.000,0,,AGV-2
AGV Route #59,55,487.800,487.800,0,0,0,13.800,,
AGV Route #59,56,501.600,501.600,3.000,0,0,0,,AGV-2
AGV Route #59,57,504.600,504.600,0,0.100,0,0,,AGV-2
AGV Route #59,58,504.700,504.700,0,0,5.000,0,19,AGV-2
AGV Route #59,59,509.700,509.700,0,0.100,0,0,,AGV-2
AGV Route #59,60,509.800,509.800,0,0,5.000,0,,AGV-2
AGV Route #59,61,514.800,514.800,0,0,0,13.800,,
AGV Route #59,62,528.600,528.600,3.000,0,0,0,,AGV-2
AGV Route #59,63,531.600,531.600,0,0.100,0,0,,AGV-2
AGV Route #59,64,531.700,531.700,0,0,5.000,0,20,AGV-2
AGV Route #59,65,536.700,536.700,0,0.100,0,0,,AGV-2
AGV Route #59,66,536.800,536.800,0,0,5.000,0,,AGV-2
AGV Route #59,67,541.800,541.800,0,0,0,13.800,,
AGV Route #59,68,555.600,555.600,3.000,0,0,0,,AGV-2
AGV Route #59,69,558.600,558.600,0,0.100,0,0,,AGV-2
AGV Route #59,70,558.700,558.700,0,0,5.000,0,21,AGV-2
AGV Route #59,71,563.700,563.700,0,0.100,0,0,,AGV-2
AGV Route #59,72,563.800,563.800,0,0,5.000,0,,AGV-2
AGV Route #59,73,568.800,568.800,0,0,0,13.800,,
AGV Route #59,74,582.600,582.600,3.000,0,0,0,,AGV-2
AGV Route #59,75,585.600,585.600,0,0.100,0,0,,AGV-2
AGV Route #59,76,585.700,585.700,0,0,5.000,0,22,AGV-2
AGV Route #59,77,590.700,590.700,0,0.100,0,0,,AGV-2
AGV Route #59,78,590.800,590.800,0,0,5.000,0,,AGV-2
AGV Route #59,79,595.800,595.800,0,0,0,13.800,,
AGV Route #59,80,609.600,609.600,3.000,0,0,0,,AGV-2
AGV Route #59,81,612.600,612.600,0,0.100,0,0,,AGV-2
AGV Route #59,82,612.700,612.700,0,0,5.000,0,23,AGV-2
AGV Route #59,83,617.700,617.700,0,0.100,0,0,,AGV-2
AGV Route #59,84,617.800,617.800,0,0,5.000,0,,AGV-2
AGV Route #59,85,622.800,622.800,0,0,0,13.800,,
AGV Route #59,86,636.600,636.600,3.000,0,0,0,,AGV-2
AGV Route #59,87,639.600,639.600,0,0.100,0,0,,AGV-2
AGV Route #59,88,639.700,639.700,0,0,5.000,0,24,AGV-2
AGV Route #59,89,644.700,644.700,0,0.100,0,0,,AGV-2
AGV Route #59,90,644.800,644.800,0,0,5.000,0,,AGV-2
AGV Route #59,91,649.800,649.800,0,0,0,13.800,,
AGV Route #59,92,663.600,663.600,3.000,0,0,0,,AGV-2
AGV Route #59,93,666.600,666.600,0,0.100,0,0,,AGV-2
AGV Route #59,94,666.700,666.700,0,0,5.000,0,25,AGV-2
AGV Route #59,95,671.700,671.700,0,0.100,0,0,,AGV-2
AGV Route #59,96,671.800,671.800,0,0,5.000,0,,AGV-2
AGV Route #59,97,676.800,676.800,0,0,0,13.800,,
AGV Route #59,98,690.600,690.600,3.000,0,0,0,,AGV-2
AGV Route #59,99,693.600,693.600,0,0.100,0,0,,AGV-2
AGV Route #59,100,693.700,693.700,0,0,5.000,0,26,AGV-2
AGV Route #59,101,698.700,698.700,0,0.100,0,0,,AGV-2
AGV Route #59,102,698.800,698.800,0,0,5.000,0,,AGV-2
AGV Route #59,103,703.800,703.800,0,0,0,13.800,,
AGV Route #59,104,717.600,717.600,3.000,0,0,0,,AGV-2
AGV Route #59,105,720.600,720.600,0,0.100,0,0,,AGV-2
AGV Route #59,106,720.700,720.700,0,0,5.000,0,27,AGV-2
AGV Route #59,107,725.700,725.700,0,0.100,0,0,,AGV-2
AGV Route #59,108,725.800,725.800,0,0,5.000,0,,AGV-2
AGV Route #59,109,730.800,730.800,0,0,0,13.800,,
AGV Route #59,110,744.600,744.600,3.000,0,0,0,,AGV-2
AGV Route #59,111,747.600,747.600,0,0.100,0,0,,AGV-2
AGV Route #59,112,747.700,747.700,0,0,5.000,0,28,AGV-2
AGV Route #59,113,752.700,752.700,0,0.100,0,0,,AGV-2
AGV Route #59,114,752.800,752.800,0,0,5.000,0,,AGV-2
AGV Route #59,115,757.800,757.800,0,0,0,13.800,,
AGV Route #59,116,771.600,771.600,3.000,0,0,0,,AGV-2
AGV Route #59,117,774.600,774.600,0,0.100,0,0,,AGV-2
AGV Route #59,118,774.700,774.700,0,0,5.000,0,29,AGV-2
AGV Route #59,119,779.700,779.700,0,0.100,0,0,,AGV-2
AGV Route #59,120,779.800,779.800,0,0,5.000,0,,AGV-2
AGV Route #59,121,784.800,784.800,0,0,0,13.800,,
AGV Route #59,122,798.600,798.600,3.000,0,0,0,,AGV-2
AGV Route #59,123,801.600,801.600,0,0.100,0,0,,AGV-2
AGV Route #59,124,801.700,801.700,0,0,5.000,0,30,AGV-2
AGV Route #59,125,806.700,806.700,0,0.100,0,0,,AGV-2
AGV Route #59,126,806.800,806.800,0,0,5.000,0,,AGV-2
AGV Route #59,127,811.800,811.800,0,0,0,13.800,,
AGV Route #59,128,825.600,825.600,3.000,0,0,0,,AGV-2
AGV Route #59,129,828.600,828.600,0,0.100,0,0,,AGV-2
AGV Route #59,130,828.700,828.700,0,0,5.000,0,31,AGV-2
AGV Route #59,131,833.700,833.700,0,0.100,0,0,,AGV-2
AGV Route #59,132,833.800,833.800,0,0,5.000,0,,AGV-2
AGV Route #59,133,838.800,838.800,0,0,0,11.000,,
AGV Route #60,1,249.800,249.800,0,0,0,20.200,,
AGV Route #60,2,270.000,270.000,3.000,0,0,0,,AGV-2
AGV Route #60,3,273.000,273.000,0,0.100,0,0,,AGV-2
AGV Route #60,4,273.100,273.100,0,0,0.500,0,,AGV-2
AGV Route #60,5,273.600,273.600,0,0,0,23.400,,
AGV Route #60,6,297.000,297.000,3.000,0,0,0,,AGV-2
AGV Route #60,7,300.000,300.000,0,0.100,0,0,,AGV-2
AGV Route #60,8,300.100,300.100,0,0,0.500,0,,AGV-2
AGV Route #60,9,300.600,300.600,0,0,0,23.400,,
AGV Route #60,10,324.000,324.000,3.000,0,0,0,,AGV-2
AGV Route #60,11,327.000,327.000,0,0.100,0,0,,AGV-2
AGV Route #60,12,327.100,327.100,0,0,0.500,0,,AGV-2
AGV Route #60,13,327.600,327.600,0,0,0,23.400,,
AGV Route #60,14,351.000,351.000,3.000,0,0,0,,AGV-2
AGV Route #60,15,354.000,354.000,0,0.100,0,0,,AGV-2
AGV Route #60,16,354.100,354.100,0,0,0.500,0,,AGV-2
AGV Route #60,17,354.600,354.600,0,0,0,23.400,,
AGV Route #60,18,378.000,378.000,3.000,0,0,0,,AGV-2
AGV Route #60,19,381.000,381.000,0,0.100,0,0,,AGV-2
AGV Route #60,20,381.100,381.100,0,0,0.500,0,,AGV-2
AGV Route #60,21,381.600,381.600,0,0,0,23.400,,
AGV Route #60,22,405.000,405.000,3.000,0,0,0,,AGV-2
AGV Route #60,23,408.000,408.000,0,0.100,0,0,,AGV-2
AGV Route #60,24,408.100,408.100,0,0,0.500,0,,AGV-2
AGV Route #60,25,408.600,408.600,0,0,0,23.400,,
AGV Route #60,26,432.000,432.000,3.000,0,0,0,,AGV-2
AGV Route #60,27,435.000,435.000,0,0.100,0,0,,AGV-2
AGV Route #60,28,435.100,435.100,0,0,0.500,0,,AGV-2
AGV Route #60,29,435.600,435.600,0,0,0,23.400,,
AGV Route #60,30,459.000,459.000,3.000,0,0,0,,AGV-2
AGV Route #60,31,462.000,462.000,0,0.100,0,0,,AGV-2
AGV Route #60,32,462.100,462.100,0,0,0.500,0,,AGV-2
AGV Route #60,33,462.600,462.600,0,0,0,23.400,,
AGV Route #60,34,486.000,486.000,3.000,0,0,0,,AGV-2
AGV Route #60,35,489.000,489.000,0,0.100,0,0,,AGV-2
AGV Route #60,36,489.100,489.100,0,0,0.500,0,,AGV-2
